workout,start,end,exercise,weight,bodyweight,assistingWeight,extraWeight,distanceKM,reps,calories,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
Pernas Básico,1754899661656,1754903153760,Hip Thrust,60,,,,,10,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Hip Thrust,60,,,,,8,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Hip Thrust,60,,,,,8,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Hip Abduction Machine,80,,,,,15,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Hip Abduction Machine,80,,,,,16,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Hip Abduction Machine,80,,,,,12,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Standing Calf Raise,87.5,,,,,12,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Seated Leg Press,50,,,,,12,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Standing Calf Raise,87.5,,,,,0,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Seated Leg Press,87.5,,,,,6,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Standing Calf Raise,87.5,,,,,10,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Seated Leg Press,65,,,,,10,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Leg Extension,35,,,,,10,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Leg Extension,35,,,,,12,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Leg Extension,35,,,,,10,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Machine Back Extension,80,,,,,15,,,false,false,false,,,,,4,6,7
Pernas Básico,1754899661656,1754903153760,Machine Back Extension,80,,,,,12,,,false,false,false,,,,,4,6,7
Superior,1754640369848,1754644029615,Lat Pulldown,27.5,,,,,20,,,true,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Lat Pulldown,35,,,,,15,,,true,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Lat Pulldown,50,,,,,10,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Lat Pulldown,50,,,,,10,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Lat Pulldown,50,,,,,10,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Seated Machine Row,35,,,,,12,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Seated Machine Row,37.5,,,,,14,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Seated Machine Row,42.5,,,,,12,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Cable Lateral Raise,3.8,,,,,13,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Cable Lateral Raise,4.4,,,,,10,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Cable Lateral Raise,4.4,,,,,8,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Machine Shoulder Press,12.5,,,,,15,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Machine Shoulder Press,15,,,,,10,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Machine Shoulder Press,15,,,,,7,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Incline Cable Chest Press,5,,,,,12,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Incline Cable Chest Press,5,,,,,12,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Incline Cable Chest Press,5,,,,,12,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Machine Chest Fly,35,,,,,12,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Machine Chest Fly,42.5,,,,,12,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Machine Chest Fly,42.5,,,,,13,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Reverse Machine Fly,35,,,,,15,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Reverse Machine Fly,42.5,,,,,10,,,false,false,false,,,,,,3,6
Superior,1754640369848,1754644029615,Reverse Machine Fly,42.5,,,,,8,,,false,false,false,,,,,,3,6
Pernas Básico,1754467926510,1754471263516,Seated Leg Curl,27.5,,,,,20,,,true,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Seated Leg Curl,35,,,,,15,,,true,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Seated Leg Curl,50,,,,,12,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Seated Leg Curl,50,,,,,10,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Seated Leg Curl,50,,,,,12,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Lying Leg Curl,20,,,,,8,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Lying Leg Curl,15,,,,,10,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Lying Leg Curl,15,,,,,13,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Hip Thrust,60,,,,,10,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Hip Thrust,60,,,,,8,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Hip Thrust,60,,,,,8,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Standing Calf Raise,87.5,,,,,12,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Seated Leg Press,50,,,,,12,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Standing Calf Raise,102.5,,,,,10,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Seated Leg Press,57.5,,,,,12,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Standing Calf Raise,87.5,,,,,12,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Seated Leg Press,57.5,,,,,12,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Hip Abduction Machine,80,,,,,15,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Hip Abduction Machine,80,,,,,14,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Hip Abduction Machine,95,,,,,10,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Leg Extension,27.5,,,,,15,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Leg Extension,35,,,,,10,,,false,false,false,,,,,0,,7
Pernas Básico,1754467926510,1754471263516,Leg Extension,35,,,,,10,,,false,false,false,,,,,0,,7
Superior,1754294761043,1754298585725,Lat Pulldown,27.5,,,,,20,,,true,false,false,,,,,,,
Superior,1754294761043,1754298585725,Lat Pulldown,35,,,,,15,,,true,false,false,,,,,,,
Superior,1754294761043,1754298585725,Lat Pulldown,50,,,,,10,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Lat Pulldown,50,,,,,10,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Lat Pulldown,50,,,,,10,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Seated Machine Row,35,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Seated Machine Row,35,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Seated Machine Row,35,,,,,15,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Lateral Raise,7,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Lateral Raise,7,,,,,9,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Lateral Raise,7,,,,,10,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Cable Lateral Raise,3.8,,,,,10,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Cable Lateral Raise,3.8,,,,,7,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Cable Lateral Raise,2.8,,,,,10,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Shoulder Press,5,,,,,15,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Shoulder Press,5,,,,,10,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Shoulder Press,5,,,,,10,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Incline Cable Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Incline Cable Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Incline Cable Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Machine Chest Fly,27.5,,,,,12,,,true,false,false,,,,,,,
Superior,1754294761043,1754298585725,Machine Chest Fly,35,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Machine Chest Fly,42.5,,,,,8,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Machine Chest Fly,42.5,,,,,8,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Curl,8,,,,,15,,,true,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Curl,10,,,,,8,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Curl,10,,,,,8,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Curl,10,,,,,6,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Standing Triceps Extension,5,,,,,15,,,true,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Standing Triceps Extension,7,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Dumbbell Standing Triceps Extension,7,,,,,12,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Hammer Curl,6,,,,,8,,,false,false,false,,,,,,,
Superior,1754294761043,1754298585725,Hammer Curl,5,,,,,8,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Lat Pulldown,27.5,,,,,16,,,true,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Lat Pulldown,42.5,,,,,13,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Lat Pulldown,50,,,,,12,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Lat Pulldown,50,,,,,10,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Dumbbell Chest Press,10,,,,,20,,,true,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Dumbbell Chest Press,14,,,,,15,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Dumbbell Chest Press,16,,,,,12,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Dumbbell Chest Press,16,,,,,7,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Cable Lateral Raise,3.8,,,,,13,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Cable Lateral Raise,4.4,,,,,8,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Cable Lateral Raise,4.4,,,,,7,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Seated Leg Press,65,,,,,18,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Seated Leg Press,80,,,,,12,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Seated Leg Press,80,,,,,10,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Hip Abduction Machine,80,,,,,15,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Hip Abduction Machine,80,,,,,12,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Hip Abduction Machine,87.5,,,,,12,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Seated Leg Curl,50,,,,,15,,,false,false,false,,,,,,,
Full Body,1753983414522,1753986901325,Seated Leg Curl,50,,,,,15,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Lat Pulldown,20,,,,,20,,,true,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Lat Pulldown,27.5,,,,,16,,,true,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Lat Pulldown,42.5,,,,,13,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Lat Pulldown,42.5,,,,,13,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Lat Pulldown,50,,,,,10,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Machine Back Extension,65,,,,,15,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Machine Back Extension,80,,,,,12,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Machine Back Extension,80,,,,,10,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Cable Chest Press,7.5,,,,,20,,,true,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Cable Chest Press,10,,,,,12,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Cable Chest Press,10,,,,,12,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Cable Chest Press,10,,,,,10,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Incline Cable Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Incline Cable Chest Press,5,,,,,12,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Tricep Pushdown With Bar,15,,,,,15,,,true,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Tricep Pushdown With Bar,21.3,,,,,12,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Tricep Pushdown With Bar,25,,,,,8,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Tricep Pushdown With Bar,25,,,,,4,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Seated Leg Press,35,,,,,20,,,true,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Seated Leg Press,50,,,,,15,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Seated Leg Press,50,,,,,12,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Seated Leg Press,57,,,,,10,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Seated Leg Curl,35,,,,,20,,,true,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Seated Leg Curl,50,,,,,10,,,false,false,false,,,,,,,
Full Body,1753431185062,1753434764499,Seated Leg Curl,50,,,,,10,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Lat Pulldown,20,,,,,20,,,true,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Lat Pulldown,27.5,,,,,16,,,true,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Lat Pulldown,35,,,,,15,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Lat Pulldown,42.5,,,,,12,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Lat Pulldown,42.5,,,,,12,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Machine Back Extension,65,,,,,15,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Machine Back Extension,80,,,,,12,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Dumbbell Chest Press,10,,,,,20,,,true,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Dumbbell Chest Press,12,,,,,20,,,true,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Dumbbell Chest Press,14,,,,,14,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Dumbbell Chest Press,14,,,,,10,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Dumbbell Chest Press,14,,,,,10,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Dumbbell Lateral Raise,6,,,,,12,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Dumbbell Lateral Raise,7,,,,,8,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Dumbbell Lateral Raise,7,,,,,8,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Hack Squat Machine,0,,,,,14,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Hack Squat Machine,20,,,,,10,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Hack Squat Machine,20,,,,,10,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Seated Leg Curl,27.5,,,,,20,,,true,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Seated Leg Curl,35,,,,,16,,,true,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Seated Leg Curl,50,,,,,12,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Seated Leg Curl,50,,,,,12,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Seated Leg Curl,50,,,,,10,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Hip Abduction Machine,65,,,,,16,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Hip Abduction Machine,72.5,,,,,12,,,false,false,false,,,,,,,
Full Body,1753085450942,1753089539471,Hip Abduction Machine,80,,,,,10,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Lat Pulldown,27.5,,,,,20,,,true,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Lat Pulldown,35,,,,,15,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Lat Pulldown,42.5,,,,,10,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Lat Pulldown,42.5,,,,,12,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Machine Back Extension,50,,,,,15,,,true,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Machine Back Extension,65,,,,,12,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Machine Back Extension,80,,,,,8,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Dumbbell Chest Press,10,,,,,20,,,true,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Dumbbell Chest Press,12,,,,,15,,,true,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Dumbbell Chest Press,14,,,,,8,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Dumbbell Chest Press,14,,,,,8,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Dumbbell Chest Press,14,,,,,10,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Dumbbell Lateral Raise,6,,,,,12,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Dumbbell Lateral Raise,7,,,,,8,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Dumbbell Lateral Raise,7,,,,,8,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Leg Press,50,,,,,22,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Leg Press,50,,,,,15,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Leg Press,50,,,,,10,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Lying Leg Curl,20,,,,,15,,,true,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Lying Leg Curl,27.5,,,,,8,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Lying Leg Curl,27.5,,,,,7,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Lying Leg Curl,22.5,,,,,10,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Hip Abduction Machine,65,,,,,15,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Hip Abduction Machine,72.5,,,,,12,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Hip Abduction Machine,80,,,,,10,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Seated Calf Raise,60,,,,,8,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Seated Calf Raise,60,,,,,8,,,false,false,false,,,,,,,
Full Body,1752654802601,1752659141379,Seated Calf Raise,60,,,,,6,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Lat Pulldown,20,,,,,18,,,true,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Lat Pulldown,27.5,,,,,12,,,true,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Lat Pulldown,35,,,,,14,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Lat Pulldown,35,,,,,13,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Lat Pulldown,35,,,,,18,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Chest Press,7,,,,,24,,,true,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Chest Press,9,,,,,20,,,true,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Chest Press,12,,,,,16,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Chest Press,14,,,,,12,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Chest Press,14,,,,,10,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Lateral Raise,6,,,,,12,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Lateral Raise,6,,,,,8,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Lateral Raise,6,,,,,8,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Dumbbell Lateral Raise,6,,,,,8,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Seated Leg Curl,20,,,,,20,,,true,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Seated Leg Curl,27.5,,,,,16,,,true,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Seated Leg Curl,35,,,,,14,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Seated Leg Curl,35,,,,,14,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Seated Leg Curl,35,,,,,12,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Leg Press,40,,,,,22,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Leg Press,40,,,,,22,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Leg Press,40,,,,,20,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Hip Abduction Machine,50,,,,,15,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Hip Abduction Machine,65,,,,,14,,,false,false,false,,,,,,,
Full Body,1752480981806,1752485293277,Hip Abduction Machine,80,,,,,10,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Lat Pulldown,20,,,,,20,,,true,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Lat Pulldown,27.5,,,,,12,,,true,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Lat Pulldown,35,,,,,10,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Lat Pulldown,35,,,,,14,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Lat Pulldown,35,,,,,16,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Machine Chest Press,20,,,,,15,,,true,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Machine Chest Press,27.5,,,,,12,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Machine Chest Press,27.5,,,,,10,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Machine Chest Press,27.5,,,,,8,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Dumbbell Lateral Raise,5,,,,,15,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Dumbbell Lateral Raise,5,,,,,12,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Dumbbell Lateral Raise,5,,,,,12,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Seated Leg Curl,20,,,,,20,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Seated Leg Curl,27.5,,,,,14,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Seated Leg Curl,27.5,,,,,14,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Leg Press,40,,,,,22,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Leg Press,40,,,,,20,,,false,false,false,,,,,,,
Full Body,1752222212259,1752225963174,Leg Press,40,,,,,22,,,false,false,false,,,,,,,
Full Body,1751357599903,1751361000000,Lat Pulldown,20,,,,,22,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Lat Pulldown,35,,,,,15,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Lat Pulldown,42.5,,,,,11,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Lat Pulldown,42.5,,,,,13,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Lat Pulldown,42.5,,,,,13,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Dumbbell Chest Press,7,,,,,25,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Dumbbell Chest Press,9,,,,,18,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Dumbbell Chest Press,12,,,,,15,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Dumbbell Chest Press,12,,,,,13,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Dumbbell Chest Press,12,,,,,15,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Dumbbell Lateral Raise,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Dumbbell Lateral Raise,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Dumbbell Lateral Raise,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Squat,0,,,,,0,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Squat,0,,,,,0,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Squat,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Squat,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Squat,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Leg Curl,0,,,,,0,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Leg Curl,0,,,,,0,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Leg Curl,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Leg Curl,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Leg Curl,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Calf Raise,0,,,,,0,,,true,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Calf Raise,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Calf Raise,0,,,,,0,,,false,false,false,,,,2,,2,
Full Body,1751357599903,1751361000000,Seated Calf Raise,0,,,,,0,,,false,false,false,,,,2,,2,
Chest & Triceps Workout,1750061734180,1750064998385,Cable Lateral Raise,3.8,,,,,15,,,false,false,false,,,,,,3,8
Chest & Triceps Workout,1750061734180,1750064998385,Cable Lateral Raise,3.8,,,,,12,,,false,false,false,,,,,,3,8
Chest & Triceps Workout,1750061734180,1750064998385,Cable Lateral Raise,3.8,,,,,10,,,false,false,false,,,,,,3,8
Chest & Triceps Workout,1750061734180,1750064998385,Dumbbell Lateral Raise,6,,,,,10,,,false,false,false,,,,,,3,8
